date,code,name,market,total_shares,foreign_shares,foreign_ratio
2026-05-29,2316,楠梓電,TWSE,182740536,62129613,33.99
2026-05-29,2317,鴻海,TWSE,14028648626,5817518162,41.46
2026-05-29,2321,東訊,TWSE,30271929,4373,0.01
2026-05-29,2323,中環,TWSE,1089348328,109438671,10.04
2026-05-29,2324,仁寶,TWSE,4407146625,1868029864,42.38
2026-05-29,2327,國巨*,TWSE,2071465484,1064304121,51.37
2026-05-29,2328,廣宇,TWSE,518346282,48885585,9.43
2026-05-29,2329,華泰,TWSE,658948333,75209910,11.41
2026-05-29,2330,台積電,TWSE,25932370067,18255315084,70.39
2026-05-29,2331,精英,TWSE,557402968,36412671,6.53
2026-05-29,2332,友訊,TWSE,602242373,68702186,11.4
2026-05-29,2337,旺宏,TWSE,1981308820,578211961,29.18
2026-05-29,2338,光罩,TWSE,366849183,25667117,6.99
2026-05-29,2340,台亞,TWSE,438622846,39593270,9.02
2026-05-29,2342,茂矽,TWSE,157474744,9601131,6.09
2026-05-29,2344,華邦電,TWSE,4500000193,1128732532,25.08
2026-05-29,2345,智邦,TWSE,561117897,326369137,58.16
2026-05-29,2347,聯強,TWSE,1667946968,554505896,33.24
2026-05-29,2348,海悅,TWSE,151898853,1282983,0.84
2026-05-29,2348A,海悅甲特,TWSE,30000000,126368,0.42
2026-05-29,2349,錸德,TWSE,693679663,94158969,13.57
2026-05-29,2351,順德,TWSE,182140249,30019408,16.48
2026-05-29,2352,佳世達,TWSE,1580506505,167611494,10.6
2026-05-29,2353,宏碁,TWSE,3047853828,322983629,10.59
2026-05-29,2354,鴻準,TWSE,1414485192,149822973,10.59
2026-05-29,2355,敬鵬,TWSE,397495420,74200519,18.66
2026-05-29,2356,英業達,TWSE,3587475066,659956250,18.39
2026-05-29,2357,華碩,TWSE,742760280,251812527,33.9
2026-05-29,2359,所羅門,TWSE,171471052,7434652,4.33
2026-05-29,2360,致茂,TWSE,425245742,247004755,58.08
2026-05-29,2362,藍天,TWSE,622263000,65884797,10.58
2026-05-29,2363,矽統,TWSE,514988161,44674741,8.67
2026-05-29,2364,倫飛,TWSE,52388648,8210907,15.67
2026-05-29,2365,昆盈,TWSE,221528496,9031537,4.07
2026-05-29,2367,燿華,TWSE,706253175,54018531,7.64
2026-05-29,2368,金像電,TWSE,517016714,134124892,25.94
2026-05-29,2369,菱生,TWSE,380102344,83375350,21.93
2026-05-29,2371,大同,TWSE,2150834851,161200938,7.49
2026-05-29,2373,震旦行,TWSE,236202518,1993490,0.84
2026-05-29,2374,佳能,TWSE,336570133,22990098,6.83
2026-05-29,2375,凱美,TWSE,108675334,13440763,12.36
2026-05-29,2376,技嘉,TWSE,669888886,160175202,23.91
2026-05-29,2377,微星,TWSE,844856199,109026761,12.9
2026-05-29,2379,瑞昱,TWSE,515512641,268480304,52.08
2026-05-29,2380,虹光,TWSE,216934084,572987,0.26
2026-05-29,2382,廣達,TWSE,3862627432,928596308,24.04
2026-05-29,2383,台光電,TWSE,358321114,154991216,43.25
2026-05-29,2385,群光,TWSE,760053172,143933935,18.93
2026-05-29,2387,精元,TWSE,195251051,18156338,9.29
2026-05-29,2388,威盛,TWSE,555954941,76738641,13.8
2026-05-29,2390,云辰,TWSE,192619442,5739421,2.97
2026-05-29,2392,正崴,TWSE,512326940,36332348,7.09
2026-05-29,2393,億光,TWSE,443393086,130206305,29.36
2026-05-29,2395,研華,TWSE,868254487,307537596,35.42
2026-05-29,2397,友通,TWSE,114488857,14209903,12.41
2026-05-29,2399,映泰,TWSE,178100000,11609795,6.51
2026-05-29,2401,凌陽,TWSE,591994919,79918151,13.49
2026-05-29,2402,毅嘉,TWSE,307536533,18661692,6.06
2026-05-29,2404,漢唐,TWSE,190586698,62686765,32.89
2026-05-29,2405,輔信,TWSE,343427303,18620719,5.42
2026-05-29,2406,國碩,TWSE,350905689,60529350,17.24
2026-05-29,2408,南亞科,TWSE,3098627894,441559895,14.25
2026-05-29,2409,友達,TWSE,7547098972,1054362178,13.97
2026-05-29,2412,中華電,TWSE,7757446545,1320359823,17.02
2026-05-29,2413,環科,TWSE,127359200,6507731,5.1
2026-05-29,2414,精技,TWSE,161735846,8802754,5.44
2026-05-29,2415,錩新,TWSE,90000000,18872443,20.96
2026-05-29,2417,圓剛,TWSE,157218864,5961067,3.79
2026-05-29,2419,仲琦,TWSE,321317229,6021991,1.87
2026-05-29,2420,新巨,TWSE,152648688,11810181,7.73
2026-05-29,2421,建準,TWSE,286943669,85628037,29.84
2026-05-29,2423,固緯,TWSE,145047289,7190241,4.95
2026-05-29,2424,隴華,TWSE,59585000,257487,0.43
2026-05-29,2425,承啟,TWSE,96498831,9914639,10.27
2026-05-29,2426,鼎元,TWSE,300622252,22117104,7.35
2026-05-29,2427,三商電,TWSE,197999573,6996577,3.53
2026-05-29,2428,興勤,TWSE,128112726,24997757,19.51
2026-05-29,2429,銘旺科,TWSE,85500000,607246,0.71
2026-05-29,2430,燦坤,TWSE,116800000,3159620,2.7
2026-05-29,2431,聯昌,TWSE,110927014,2781038,2.5
2026-05-29,2432,倚天酷碁-創,TWSE,61860000,411837,0.66
2026-05-29,2433,互盛電,TWSE,144496011,1294220,0.89
2026-05-29,2434,統懋,TWSE,37000000,366202,0.98
2026-05-29,2436,偉詮電,TWSE,200093175,24126116,12.05
2026-05-29,2438,翔耀,TWSE,71195641,653876,0.91
2026-05-29,2439,美律,TWSE,253644914,32041808,12.63
2026-05-29,2440,太空梭,TWSE,139117271,3342518,2.4
2026-05-29,2441,超豐,TWSE,568845921,58676516,10.31
2026-05-29,2442,新美齊,TWSE,325232021,6097583,1.87
2026-05-29,2444,兆勁,TWSE,101569573,2446369,2.4
2026-05-29,2449,京元電子,TWSE,1222745065,366482164,29.97
2026-05-29,2450,神腦,TWSE,258252657,3031649,1.17
2026-05-29,2451,創見,TWSE,430692675,51742813,12.01
2026-05-29,2453,凌群,TWSE,100000000,4395570,4.39
2026-05-29,2454,聯發科,TWSE,1603895407,899099357,56.05
2026-05-29,2455,全新,TWSE,184905918,48882376,26.43
2026-05-29,2457,飛宏,TWSE,424772416,29315370,6.9
2026-05-29,2458,義隆,TWSE,303880392,74630477,24.55
2026-05-29,2459,敦吉,TWSE,105595615,17733018,16.79
2026-05-29,2460,建通,TWSE,169200000,1625253,0.96
2026-05-29,2461,光群雷,TWSE,174998350,9417351,5.38
2026-05-29,2462,良得電,TWSE,150784482,1994571,1.32
2026-05-29,2464,盟立,TWSE,206351226,25943266,12.57
2026-05-29,2465,麗臺,TWSE,93946031,5153198,5.48
2026-05-29,2466,冠西電,TWSE,173458697,18174376,10.47
2026-05-29,2467,志聖,TWSE,156755348,31767038,20.26
2026-05-29,2468,華經,TWSE,69961249,1084746,1.55
2026-05-29,2471,資通,TWSE,47253890,2298666,4.86
2026-05-29,2472,立隆電,TWSE,164735137,17263759,10.47
2026-05-29,2474,可成,TWSE,561369068,130058999,23.16
2026-05-29,2476,鉅祥,TWSE,218171223,22201184,10.17
2026-05-29,2477,美隆電,TWSE,158573244,37060160,23.37
2026-05-29,2478,大毅,TWSE,144731339,22736942,15.7
2026-05-29,2480,敦陽科,TWSE,106360291,10738952,10.09
2026-05-29,2481,強茂,TWSE,382114927,86941776,22.75
2026-05-29,2482,連宇,TWSE,77882711,1143262,1.46
2026-05-29,2483,百容,TWSE,107889807,2725039,2.52
2026-05-29,2484,希華,TWSE,159421022,10823444,6.78
2026-05-29,2485,兆赫,TWSE,317689037,10027581,3.15
2026-05-29,2486,一詮,TWSE,233958579,31855471,13.61
2026-05-29,2488,漢平,TWSE,79999433,5591088,6.98
2026-05-29,2489,瑞軒,TWSE,610000000,43681265,7.16
2026-05-29,2491,吉祥全,TWSE,82008000,5318204,6.48
2026-05-29,2492,華新科,TWSE,485204774,121842737,25.11
2026-05-29,2493,揚博,TWSE,126796629,4371489,3.44
2026-05-29,2495,普安,TWSE,273551538,30129251,11.01
2026-05-29,2496,卓越,TWSE,19100440,4442651,23.25
2026-05-29,2497,怡利電,TWSE,130887676,4096308,3.12
2026-05-29,2498,宏達電,TWSE,836065086,75333125,9.01
2026-05-29,2501,國建,TWSE,1159561059,127697900,11.01
2026-05-29,2504,國產,TWSE,1180000000,86909340,7.36
2026-05-29,2505,國揚,TWSE,380000000,13427208,3.53
2026-05-29,2506,太設,TWSE,387000000,18600451,4.8
2026-05-29,2509,全坤建,TWSE,224550530,2999913,1.33
2026-05-29,2511,太子,TWSE,1623326147,38004958,2.34
2026-05-29,2514,龍邦,TWSE,394729278,8830744,2.23
2026-05-29,2515,中工,TWSE,1607904084,114166568,7.1
2026-05-29,2516,新建,TWSE,226278457,5423618,2.39
2026-05-29,2520,冠德,TWSE,609487110,72356093,11.87
2026-05-29,2524,京城,TWSE,365983545,2576401,0.7
2026-05-29,2527,宏璟,TWSE,270306000,114225618,42.25
2026-05-29,2528,皇普,TWSE,435996467,4568070,1.04
2026-05-29,2530,華建,TWSE,841255731,24045668,2.85
2026-05-29,2534,宏盛,TWSE,474227970,28841153,6.08
2026-05-29,2535,達欣工,TWSE,270793967,17886247,6.6
2026-05-29,2536,宏普,TWSE,332808652,29419009,8.83
2026-05-29,2537,聯上發,TWSE,300557795,5914572,1.96
2026-05-29,2538,基泰,TWSE,445025495,43898102,9.86
2026-05-29,2539,櫻花建,TWSE,1193102581,22520764,1.88
2026-05-29,2540,愛山林,TWSE,944873965,14185523,1.5
2026-05-29,2542,興富發,TWSE,2173083539,236003844,10.86
2026-05-29,2543,皇昌,TWSE,528541961,6017080,1.13
2026-05-29,2545,皇翔,TWSE,379734808,10121696,2.66
2026-05-29,2546,根基,TWSE,130524193,4436515,3.39
2026-05-29,2547,日勝生,TWSE,1035094649,131843952,12.73
2026-05-29,2548,華固,TWSE,319718697,53199714,16.63
2026-05-29,2597,潤弘,TWSE,310716000,9701188,3.12
2026-05-29,2601,益航,TWSE,824776067,108304885,13.13
2026-05-29,2603,長榮,TWSE,2165042996,445711255,20.58
2026-05-29,2605,新興,TWSE,585353297,285965260,48.85
2026-05-29,2606,裕民,TWSE,845055712,128012456,15.14
2026-05-29,2607,榮運,TWSE,533570547,45603781,8.54
2026-05-29,2608,嘉里大榮,TWSE,467000498,14967851,3.2
2026-05-29,2609,陽明,TWSE,3492104270,513702131,14.71
2026-05-29,2610,華航,TWSE,6117941273,867483916,14.17
2026-05-29,2611,志信,TWSE,189002272,1723343,0.91
2026-05-29,2612,中航,TWSE,197484593,7633888,3.86
2026-05-29,2613,中櫃,TWSE,148423458,2052359,1.38
2026-05-29,2614,東森,TWSE,327264946,10095123,3.08
2026-05-29,2615,萬海,TWSE,2806146293,1199547956,42.74
2026-05-29,2616,山隆,TWSE,137281827,2706195,1.97
2026-05-29,2617,台航,TWSE,417294487,35925563,8.6
2026-05-29,2618,長榮航,TWSE,5400444335,1173848520,21.73
2026-05-29,2630,亞航,TWSE,209438204,8418643,4.01
2026-05-29,2633,台灣高鐵,TWSE,5628293058,469017825,8.33
2026-05-29,2634,漢翔,TWSE,941867101,27403858,2.9
2026-05-29,2636,台驊控股,TWSE,141835230,13195010,9.3
2026-05-29,2637,慧洋-KY,TWSE,746409199,141087610,18.9
2026-05-29,2642,宅配通,TWSE,95467000,5073630,5.31
2026-05-29,2645,長榮航太,TWSE,374570962,27845152,7.43
2026-05-29,2646,星宇航空,TWSE,3008735000,86548454,2.87
2026-05-29,2701,萬企,TWSE,449967838,2477234,0.55
2026-05-29,2702,華園,TWSE,156613249,61779798,39.44
2026-05-29,2704,國賓,TWSE,366923343,35937375,9.79
2026-05-29,2705,六福,TWSE,191312830,2653999,1.38
2026-05-29,2706,第一店,TWSE,499998346,13274710,2.65
2026-05-29,2707,晶華,TWSE,127403238,7274621,5.7
2026-05-29,2712,遠雄來,TWSE,105000000,318487,0.3
2026-05-29,2722,夏都,TWSE,143169696,531948,0.37
2026-05-29,2723,美食-KY,TWSE,180000000,82991887,46.1
2026-05-29,2727,王品,TWSE,82940109,22350728,26.94
2026-05-29,2731,雄獅,TWSE,93277739,11154895,11.95
2026-05-29,2739,寒舍,TWSE,91526000,2406035,2.62
2026-05-29,2748,雲品,TWSE,105778740,1114234,1.05
2026-05-29,2753,八方雲集,TWSE,66644796,2318888,3.47
2026-05-29,2762,世界健身-KY,TWSE,112500000,92887826,82.56
2026-05-29,2801,彰銀,TWSE,11766046253,2004979762,17.04
2026-05-29,2812,台中銀,TWSE,6021625921,458986007,7.62
2026-05-29,2816,旺旺保,TWSE,223608000,4660695,2.08
2026-05-29,2820,華票,TWSE,1342960000,114748242,8.54
2026-05-29,2832,台產,TWSE,253540280,10182977,4.01
2026-05-29,2834,臺企銀,TWSE,9718061849,1555922945,16.01
2026-05-29,2836,高雄銀,TWSE,1839916985,133136433,7.23
2026-05-29,2836A,高雄銀甲特,TWSE,40000000,22733,0.05
2026-05-29,2838,聯邦銀,TWSE,4340551779,184069192,4.24
2026-05-29,2838A,聯邦銀甲特,TWSE,200000000,213000,0.1
2026-05-29,2845,遠東銀,TWSE,4865284731,414112440,8.51
2026-05-29,2849,安泰銀,TWSE,1957609349,1153066106,58.9
2026-05-29,2850,新產,TWSE,315963300,32934354,10.42
2026-05-29,2851,中再保,TWSE,800388750,69301074,8.65
2026-05-29,2852,第一保,TWSE,301163784,14474318,4.8
2026-05-29,2855,統一證,TWSE,1601414478,222777298,13.91
2026-05-29,2867,三商壽,TWSE,5899501044,1069931994,18.13
2026-05-29,2880,華南金,TWSE,13916965089,2245663044,16.13
2026-05-29,2881,富邦金,TWSE,14007364952,2551345280,18.21
2026-05-29,2881A,富邦特,TWSE,600000000,67307,0.01
2026-05-29,2881B,富邦金乙特,TWSE,666660000,140672,0.02
2026-05-29,2881C,富邦金丙特,TWSE,333330000,401974,0.12
2026-05-29,2882,國泰金,TWSE,14669210128,3157065695,21.52
2026-05-29,2882A,國泰特,TWSE,833300000,184658,0.02
2026-05-29,2882B,國泰金乙特,TWSE,700000000,4789448,0.68
2026-05-29,2883,凱基金,TWSE,16974847040,5161323488,30.4
2026-05-29,2883B,凱基金乙特,TWSE,1582142374,63964899,4.04
2026-05-29,2884,玉山金,TWSE,16174000000,4903732314,30.31
2026-05-29,2885,元大金,TWSE,13331149946,3532918534,26.5
2026-05-29,2886,兆豐金,TWSE,14833378282,3189969680,21.5
2026-05-29,2887,台新新光金,TWSE,24866399230,5621260561,22.6
2026-05-29,2887E,台新新光戊特一,TWSE,500000000,373217,0.07
2026-05-29,2887F,台新新光戊特二,TWSE,300000000,213961,0.07
2026-05-29,2887G,台新新光庚特一,TWSE,75000000,59787,0.07
2026-05-29,2887H,台新新光庚特二,TWSE,219668000,389260,0.17
2026-05-29,2887I,台新新光辛特,TWSE,3096420552,170166750,5.49
2026-05-29,2889,國票金,TWSE,3633563471,307536055,8.46
2026-05-29,2890,永豐金,TWSE,14502322275,4073390849,28.08
2026-05-29,2891,中信金,TWSE,19677816903,6786818945,34.48
2026-05-29,2891B,中信金乙特,TWSE,333330000,58141,0.01
2026-05-29,2891C,中信金丙特,TWSE,166660000,17549,0.01
2026-05-29,2892,第一金,TWSE,14379468650,3554470724,24.71
2026-05-29,2897,王道銀行,TWSE,2805357878,190002540,6.77
2026-05-29,2897B,王道銀乙特,TWSE,250000000,87654,0.03
2026-05-29,2901,欣欣,TWSE,73043283,218874,0.29
2026-05-29,2903,遠百,TWSE,1416940589,106414318,7.51
2026-05-29,2904,匯僑,TWSE,77834432,493213,0.63
2026-05-29,2905,三商,TWSE,1110371703,40214323,3.62
2026-05-29,2906,高林,TWSE,209116648,3510995,1.67
2026-05-29,2908,特力,TWSE,509887558,8634001,1.69
2026-05-29,2910,統領,TWSE,175403000,482645,0.27
2026-05-29,2911,麗嬰房,TWSE,105125999,21887391,20.82
2026-05-29,2912,統一超,TWSE,1039622255,165906064,15.95
2026-05-29,2913,農林,TWSE,790000000,42374020,5.36
2026-05-29,2915,潤泰全,TWSE,1104318772,56470857,5.11
2026-05-29,2923,鼎固-KY,TWSE,1740296982,1730123353,99.41
2026-05-29,2929,淘帝-KY,TWSE,109493838,18780983,17.15
2026-05-29,2939,永邑-KY,TWSE,45548665,9063692,19.89
2026-05-29,2945,三商家購,TWSE,67500000,267447,0.39
2026-05-29,3002,歐格,TWSE,102000000,2912507,2.85
2026-05-29,3003,健和興,TWSE,155654890,5488184,3.52
2026-05-29,3004,豐達科,TWSE,64365055,1460453,2.26
2026-05-29,3005,神基,TWSE,624310150,71743472,11.49
2026-05-29,3006,晶豪科,TWSE,297285758,98530773,33.14
2026-05-29,3008,大立光,TWSE,130798197,44471515,34.0
2026-05-29,3010,華立,TWSE,259436817,47588140,18.34
2026-05-29,3011,今皓,TWSE,129646851,4512549,3.48
2026-05-29,3013,晟銘電,TWSE,205138930,9094629,4.43
2026-05-29,3014,聯陽,TWSE,165987124,38938489,23.45
2026-05-29,3015,全漢,TWSE,187261950,16661161,8.89
2026-05-29,3016,嘉晶,TWSE,288541819,14904598,5.16
2026-05-29,3017,奇鋐,TWSE,392543007,206920067,52.71
2026-05-29,3018,隆銘綠能,TWSE,75377715,170598,0.22
2026-05-29,3019,亞光,TWSE,279243901,21360070,7.64
2026-05-29,3021,鴻名,TWSE,94890000,3688959,3.88
2026-05-29,3022,威強電,TWSE,176597790,28240603,15.99
2026-05-29,3023,信邦,TWSE,240069014,109433404,45.58
2026-05-29,3024,憶聲,TWSE,277157496,7769419,2.8
2026-05-29,3025,星通,TWSE,56736440,4664289,8.22
2026-05-29,3026,禾伸堂,TWSE,165890318,28110151,16.94
2026-05-29,3027,盛達,TWSE,129960299,1992169,1.53
2026-05-29,3028,增你強,TWSE,237241193,29584853,12.47
2026-05-29,3029,零壹,TWSE,167005212,5351819,3.2
2026-05-29,3030,德律,TWSE,236216000,33106678,14.01
2026-05-29,3031,佰鴻,TWSE,173203224,4939368,2.85
2026-05-29,3032,偉訓,TWSE,113285626,1648624,1.45
2026-05-29,3033,威健,TWSE,478694110,105183250,21.97
2026-05-29,3034,聯詠,TWSE,608511469,224169129,36.83
2026-05-29,3035,智原,TWSE,260550313,24065027,9.23
2026-05-29,3036,文曄,TWSE,1269148301,275649904,21.71
2026-05-29,3037,欣興,TWSE,1589228785,613243060,38.58
2026-05-29,3038,全台,TWSE,157407603,14087966,8.94
2026-05-29,3040,遠見,TWSE,63000000,530673,0.84
2026-05-29,3041,揚智,TWSE,140223647,8530021,6.08
2026-05-29,3042,晶技,TWSE,342992971,62810049,18.31
2026-05-29,3043,科風,TWSE,38975634,556915,1.42
2026-05-29,3044,健鼎,TWSE,525605898,254944132,48.5
2026-05-29,3045,台灣大,TWSE,3723261811,511250335,13.73
2026-05-29,3046,建碁,TWSE,78448013,3843570,4.89
2026-05-29,3047,訊舟,TWSE,223700858,7930901,3.54
2026-05-29,3048,益登,TWSE,269829794,27670313,10.25
2026-05-29,3049,精金,TWSE,802010529,22872706,2.85
2026-05-29,3050,鈺德,TWSE,154984450,11223987,7.24
2026-05-29,3051,力特,TWSE,167000000,4261157,2.55
2026-05-29,3052,夆典,TWSE,233245771,3615346,1.55
2026-05-29,3054,立萬利,TWSE,80651041,335499,0.41
2026-05-29,3055,蔚華科,TWSE,114974918,3201922,2.78
2026-05-29,3056,富華新,TWSE,480555051,18068054,3.75
2026-05-29,3057,喬鼎,TWSE,67864629,1809531,2.66
2026-05-29,3058,立德,TWSE,201722779,5580092,2.76
2026-05-29,3059,華晶科,TWSE,307702025,26007063,8.45
2026-05-29,3060,銘異,TWSE,137563190,11933668,8.67
2026-05-29,3062,建漢,TWSE,330091818,44763384,13.56
2026-05-29,3090,日電貿,TWSE,287567150,36286170,12.61
2026-05-29,3092,鴻碩,TWSE,106649250,1584932,1.48
2026-05-29,3094,聯傑,TWSE,83117089,2830169,3.4
2026-05-29,3130,一零四,TWSE,33190700,6872101,20.7
2026-05-29,3135,凌航,TWSE,77493405,4550545,5.87
2026-05-29,3138,耀登,TWSE,56396114,1319724,2.34
2026-05-29,3149,正達,TWSE,226233604,14239690,6.29
2026-05-29,3150,鈺寶-創,TWSE,44377001,418845,0.94
2026-05-29,3164,景岳,TWSE,86010364,571429,0.66
2026-05-29,3167,大量,TWSE,89185209,8502961,9.53
2026-05-29,3168,眾福科,TWSE,75099649,942522,1.25
2026-05-29,3189,景碩,TWSE,526915760,120498064,22.86
2026-05-29,3209,全科,TWSE,235391189,45804982,19.45
2026-05-29,3229,晟鈦,TWSE,64263000,1246338,1.93
2026-05-29,3231,緯創,TWSE,3180412250,956133681,30.06
2026-05-29,3257,虹冠電,TWSE,79823590,517733,0.64
2026-05-29,3266,昇陽,TWSE,352314309,29161577,8.27
2026-05-29,3296,勝德,TWSE,96724450,2096251,2.16
2026-05-29,3305,昇貿,TWSE,134237474,11022165,8.21
2026-05-29,3308,聯德,TWSE,60000000,510504,0.85
2026-05-29,3311,閎暉,TWSE,100000000,1874522,1.87
2026-05-29,3312,弘憶股,TWSE,182626815,5965090,3.26
2026-05-29,3321,同泰,TWSE,86113769,1645958,1.91
2026-05-29,3338,泰碩,TWSE,87908141,2209431,2.51
2026-05-29,3346,麗清,TWSE,121228352,3001225,2.47
2026-05-29,3356,奇偶,TWSE,79941672,6382303,7.98
2026-05-29,3376,新日興,TWSE,195763822,42070925,21.49
2026-05-29,3380,明泰,TWSE,541718460,37500151,6.92
2026-05-29,3406,玉晶光,TWSE,112743063,50036855,44.38
2026-05-29,3413,京鼎,TWSE,110762280,18854527,17.02
2026-05-29,3416,融程電,TWSE,80493769,2417036,3.0
2026-05-29,3419,譁裕,TWSE,120480417,2401594,1.99
2026-05-29,3432,台端,TWSE,42230000,1281700,3.03
2026-05-29,3437,榮創,TWSE,144548000,6997330,4.84
2026-05-29,3443,創意,TWSE,134011911,38747718,28.91
2026-05-29,3447,展達,TWSE,77449120,1155583,1.49
2026-05-29,3450,聯鈞,TWSE,145681382,31983569,21.95
2026-05-29,3481,群創,TWSE,7989197337,2051814367,25.68
2026-05-29,3494,誠研,TWSE,94800000,1679828,1.77
2026-05-29,3501,維熹,TWSE,118257927,3798712,3.21
2026-05-29,3504,揚明光,TWSE,114059785,4076800,3.57
2026-05-29,3515,華擎,TWSE,123544049,9599851,7.77
2026-05-29,3518,柏騰,TWSE,102662230,7400646,7.2
2026-05-29,3528,安馳,TWSE,66639216,4061581,6.09
2026-05-29,3530,晶相光,TWSE,77475900,32150564,41.49
2026-05-29,3532,台勝科,TWSE,387848300,170996984,44.08
2026-05-29,3533,嘉澤,TWSE,112534691,50824861,45.16
2026-05-29,3535,晶彩科,TWSE,79052356,1205443,1.52
2026-05-29,3543,州巧,TWSE,110263150,7427666,6.73
2026-05-29,3545,敦泰,TWSE,221151215,31010102,14.02
2026-05-29,3550,聯穎,TWSE,107550000,5366206,4.98
2026-05-29,3557,嘉威,TWSE,84315435,1459127,1.73
2026-05-29,3563,牧德,TWSE,63960858,4098484,6.4
2026-05-29,3576,聯合再生,TWSE,1627795375,201766415,12.39
2026-05-29,3583,辛耘,TWSE,80346080,13008477,16.19
2026-05-29,3588,通嘉,TWSE,61993182,3321165,5.35
2026-05-29,3591,艾笛森,TWSE,145386835,9664515,6.64
2026-05-29,3592,瑞鼎,TWSE,75855226,11916634,15.7
2026-05-29,3593,力銘,TWSE,60825449,154596,0.25
2026-05-29,3596,智易,TWSE,220354321,69978224,31.75
2026-05-29,3605,宏致,TWSE,174816441,19737676,11.29
2026-05-29,3607,谷崧,TWSE,121662239,8839494,7.26
2026-05-29,3617,碩天,TWSE,94766049,8266760,8.72
2026-05-29,3622,洋華,TWSE,151327600,5713324,3.77
2026-05-29,3645,達邁,TWSE,136754207,19075590,13.94
2026-05-29,3652,精聯,TWSE,75097500,597997,0.79
2026-05-29,3653,健策,TWSE,146732803,38903385,26.51
2026-05-29,3661,世芯-KY,TWSE,82091340,44643913,54.38
2026-05-29,3665,貿聯-KY,TWSE,195078405,110270629,56.52
2026-05-29,3669,圓展,TWSE,92919950,2297992,2.47
2026-05-29,3673,TPK-KY,TWSE,406663759,178601360,43.91
2026-05-29,3679,新至陞,TWSE,63022229,5644327,8.95
2026-05-29,3686,達能,TWSE,76495118,1313374,1.71
2026-05-29,3694,海華,TWSE,154929208,6461709,4.17
2026-05-29,3701,大眾控,TWSE,236637616,10965394,4.63
2026-05-29,3702,大聯大,TWSE,1682278898,591886226,35.18
2026-05-29,3703,欣陸,TWSE,823215980,165956862,20.15
2026-05-29,3704,合勤控,TWSE,415444970,57839252,13.92
2026-05-29,3705,永信,TWSE,266422983,19121498,7.17
2026-05-29,3706,神達,TWSE,1327212468,152957692,11.52
2026-05-29,3708,上緯投控,TWSE,92105384,8035114,8.72
2026-05-29,3711,日月光投控,TWSE,4422175232,3438114406,77.74
